Ticker,Date,Open,High,Low,Close,Volume
xlb,2005-04-18,23.999000000000002,24.345,23.881999999999998,24.266,5012414
xlb,2005-04-19,24.7,25.090999999999998,24.345,24.564,1986625
xlb,2005-04-20,24.908,24.908,24.090999999999998,24.153000000000002,2765163
xlb,2005-04-21,24.416,24.622,24.145,24.605,2510988
xlb,2005-04-22,24.693,24.693,24.119,24.373,1719198
xlb,2005-04-25,24.389,24.675,24.389,24.613000000000003,1101733
xlb,2005-04-26,24.464000000000002,24.631,24.135,24.145,2284926
xlb,2005-04-27,23.771,24.017,23.598000000000003,23.91,6900874
xlb,2005-04-28,24.041999999999998,24.128,23.643,23.719,6705922
xlb,2005-04-29,23.892,24.44,23.834,24.309,4373869
xlb,2005-05-02,24.318,24.554000000000002,24.309,24.509,3299211
xlb,2005-05-03,24.464000000000002,24.787,24.416,24.665,1993653
xlb,2005-05-04,24.778000000000002,25.046999999999997,24.665,25.046999999999997,1461797
xlb,2005-05-05,24.954,25.160999999999998,24.725,24.9,3575739
xlb,2005-05-06,24.916999999999998,25.134,24.891,24.962,1227555
xlb,2005-05-09,24.874000000000002,25.005,24.735,24.927,1065092
xlb,2005-05-10,24.735,24.795,24.49,24.554000000000002,1324915
xlb,2005-05-11,24.564,24.658,24.299,24.58,3170855
xlb,2005-05-12,24.564,24.622,23.834,23.91,3642567
xlb,2005-05-13,23.955,23.999000000000002,23.174,23.441999999999997,5318328
xlb,2005-05-16,23.21,23.572,23.21,23.545,2273752
xlb,2005-05-17,23.484,23.947,23.441999999999997,23.873,2717580
xlb,2005-05-18,23.955,24.58,23.955,24.482,5357963
xlb,2005-05-19,24.49,24.545,24.215,24.363000000000003,2576437
xlb,2005-05-20,24.309,24.309,24.074,24.206999999999997,4419495
xlb,2005-05-23,24.153000000000002,24.49,24.128,24.398000000000003,2232272
xlb,2005-05-24,24.336,24.406999999999996,24.224,24.318,2318805
xlb,2005-05-25,24.171,24.299,23.91,24.065,3748108
xlb,2005-05-26,24.083000000000002,24.291,24.083000000000002,24.250999999999998,1410871
xlb,2005-05-27,24.326999999999998,24.354,24.199,24.326999999999998,1466521
xlb,2005-05-31,24.18,24.273000000000003,23.955,24.153000000000002,2228703
xlb,2005-06-01,24.153000000000002,24.605,24.128,24.518,5130863
xlb,2005-06-02,24.518,24.518,24.309,24.44,2114177
xlb,2005-06-03,24.464000000000002,24.622,24.309,24.389,2631396
xlb,2005-06-06,24.354,24.389,24.250999999999998,24.318,3190213
xlb,2005-06-07,24.406999999999996,24.725,24.406999999999996,24.464000000000002,4508905
xlb,2005-06-08,24.605,24.605,24.281999999999996,24.299,2869323
xlb,2005-06-09,24.215,24.241999999999997,23.963,24.199,2791437
xlb,2005-06-10,24.259,24.564,24.259,24.416,2439324
xlb,2005-06-13,24.448,24.735,24.281999999999996,24.573,3411088
xlb,2005-06-14,24.526,24.665,24.526,24.613000000000003,2331707
xlb,2005-06-15,24.675,24.849,24.473000000000003,24.849,3741077
xlb,2005-06-16,24.864,25.256,24.864,25.109,4169696
xlb,2005-06-17,25.221999999999998,25.221999999999998,24.988000000000003,24.996,2667689
xlb,2005-06-20,24.996,24.996,24.665,24.735,2246675
xlb,2005-06-21,24.718000000000004,24.718000000000004,24.518,24.605,1710211
xlb,2005-06-22,24.259,24.744,24.259,24.58,1543718
xlb,2005-06-23,24.545,24.622,23.999000000000002,23.999000000000002,3101957
xlb,2005-06-24,23.99,24.051,23.607,23.729,2510760
xlb,2005-06-27,23.701,23.79,23.598000000000003,23.666999999999998,3668145
xlb,2005-06-28,23.754,24.041999999999998,23.746,24.041999999999998,2266380
xlb,2005-06-29,23.91,24.041999999999998,23.881999999999998,23.936999999999998,1267189
xlb,2005-06-30,23.91,23.947,23.434,23.554000000000002,2346455
xlb,2005-07-01,23.607,23.676,23.434,23.537,2120396
xlb,2005-07-05,23.451,23.643,23.408,23.598000000000003,1068207
xlb,2005-07-06,23.572,23.676,23.484,23.52,2136066
xlb,2005-07-07,23.226999999999997,23.58,23.174,23.572,2798348
xlb,2005-07-08,23.607,24.065,23.607,24.034000000000002,4550385
xlb,2005-07-11,23.999000000000002,24.363000000000003,23.999000000000002,24.363000000000003,3303702
xlb,2005-07-12,24.38,24.398000000000003,24.090999999999998,24.299,4871961
xlb,2005-07-13,24.281999999999996,24.363000000000003,24.1,24.224,3566636
xlb,2005-07-14,24.406999999999996,24.518,24.224,24.259,2450729
xlb,2005-07-15,24.241999999999997,24.291,24.162,24.215,1004835
xlb,2005-07-18,24.18,24.299,24.145,24.162,2176736
xlb,2005-07-19,24.273000000000003,24.649,24.273000000000003,24.554000000000002,4328358
xlb,2005-07-20,24.554000000000002,25.005,24.554000000000002,24.936,3497736
xlb,2005-07-21,24.936,25.081,24.813000000000002,24.813000000000002,3750877
xlb,2005-07-22,24.864,25.038,24.693,24.971,2372150
xlb,2005-07-25,25.064,25.142,24.761999999999997,24.761999999999997,2159799
xlb,2005-07-26,24.613000000000003,24.613000000000003,24.309,24.416,4598432
xlb,2005-07-27,24.564,24.709,24.473000000000003,24.675,2771386
xlb,2005-07-28,24.822,24.996,24.752,24.954,1779576
xlb,2005-07-29,25.038,25.134,24.84,24.857,2294378
xlb,2005-08-01,24.822,24.945,24.658,24.735,3060705
xlb,2005-08-02,24.761999999999997,25.221999999999998,24.761999999999997,25.109,4640835
xlb,2005-08-03,25.090999999999998,25.221999999999998,25.013,25.213,2488982
xlb,2005-08-04,25.151999999999997,25.151999999999997,24.927,24.945,2890524
xlb,2005-08-05,24.971,25.17,24.77,24.813000000000002,4207603
xlb,2005-08-08,24.891,25.160999999999998,24.813000000000002,24.813000000000002,1479080
xlb,2005-08-09,24.849,25.013,24.849,24.971,2063128
xlb,2005-08-10,25.17,25.325,24.945,25.046999999999997,4997324
xlb,2005-08-11,25.160999999999998,25.368000000000002,25.081,25.256,2300021
xlb,2005-08-12,25.17,25.265,24.908,25.072,3411088
xlb,2005-08-15,24.996,25.125999999999998,24.849,25.055,1362823
xlb,2005-08-16,25.046999999999997,25.046999999999997,24.573,24.573,4695908
xlb,2005-08-17,24.432,24.658,24.432,24.545,2428840
xlb,2005-08-18,24.473000000000003,24.499000000000002,24.326999999999998,24.336,2965187
xlb,2005-08-19,24.518,24.589000000000002,24.345,24.389,3572515
xlb,2005-08-22,24.545,24.684,24.318,24.398000000000003,1767939
xlb,2005-08-23,24.373,24.389,23.999000000000002,23.999000000000002,4099876
xlb,2005-08-24,23.999000000000002,24.058000000000003,23.754,23.771,2678174
xlb,2005-08-25,23.781,23.864,23.71,23.79,1132495
xlb,2005-08-26,23.809,23.818,23.563000000000002,23.666999999999998,1219373
xlb,2005-08-29,23.467,23.857,23.451,23.818,3423417
xlb,2005-08-30,23.781,23.781,23.475,23.589000000000002,4593018
xlb,2005-08-31,23.545,23.857,23.52,23.818,1544871
xlb,2005-09-01,23.864,24.074,23.864,23.881999999999998,2024532
xlb,2005-09-02,23.881999999999998,23.999000000000002,23.809,23.864,1588886
xlb,2005-09-06,23.834,24.034000000000002,23.834,24.034000000000002,2112330
xlb,2005-09-07,24.074,24.233,24.017,24.18,3519167
xlb,2005-09-08,24.250999999999998,24.259,24.041999999999998,24.051,2161412
xlb,2005-09-09,24.083000000000002,24.309,24.083000000000002,24.299,1917490
xlb,2005-09-12,24.266,24.398000000000003,24.250999999999998,24.363000000000003,1945490
xlb,2005-09-13,24.354,24.354,24.090999999999998,24.1,2199434
xlb,2005-09-14,24.090999999999998,24.281999999999996,24.074,24.189,2359016
xlb,2005-09-15,23.754,24.259,23.503,24.119,2120741
xlb,2005-09-16,23.999000000000002,24.259,23.999000000000002,24.153000000000002,3317413
xlb,2005-09-19,24.273000000000003,24.273000000000003,23.928,23.980999999999998,2649486
xlb,2005-09-20,24.119,24.171,23.616999999999997,23.616999999999997,3724374
xlb,2005-09-21,23.493000000000002,23.58,23.276999999999997,23.346,4628619
xlb,2005-09-22,23.434,23.503,23.235,23.484,4056550
xlb,2005-09-23,23.337,23.58,23.218000000000004,23.503,2585882
xlb,2005-09-26,23.651,23.719,23.381999999999998,23.475,2198514
xlb,2005-09-27,23.451,23.616999999999997,23.355,23.475,2638078
xlb,2005-09-28,23.52,23.643,23.441999999999997,23.545,7048009
xlb,2005-09-29,23.503,23.701,23.374000000000002,23.684,2853541
xlb,2005-09-30,23.684,23.936999999999998,23.651,23.864,1853197
xlb,2005-10-03,23.892,23.901,23.666999999999998,23.771,1290237
xlb,2005-10-04,24.206999999999997,24.206999999999997,23.511999999999997,23.511999999999997,1386560
xlb,2005-10-05,23.441999999999997,23.503,22.974,22.974,5521462
xlb,2005-10-06,23.026999999999997,23.136999999999997,22.67,22.851999999999997,5562248
xlb,2005-10-07,22.938000000000002,23.201,22.938000000000002,23.078000000000003,2098966
xlb,2005-10-10,23.078000000000003,23.174,22.938000000000002,22.955,2560880
xlb,2005-10-11,23.119,23.21,22.965,22.983,2325603
xlb,2005-10-12,23.018,23.092,22.679000000000002,22.798000000000002,1920142
xlb,2005-10-13,22.775,22.862,22.545,22.765,1776694
xlb,2005-10-14,22.798000000000002,22.895,22.619,22.843000000000004,1898713
xlb,2005-10-17,22.825,23.026999999999997,22.825,23.018,2047459
xlb,2005-10-18,23.000999999999998,23.044,22.748,22.775,1229861
xlb,2005-10-19,22.636,22.993000000000002,22.504,22.965,2757448
xlb,2005-10-20,22.993000000000002,23.268,22.721,22.807,6652460
xlb,2005-10-21,22.784000000000002,23.136999999999997,22.739,23.018,2478153
xlb,2005-10-24,23.146,23.545,23.053,23.545,3253126
xlb,2005-10-25,23.545,23.763,23.4,23.53,3095505
xlb,2005-10-26,23.475,24.024,23.475,23.719,6888087
xlb,2005-10-27,23.71,23.864,23.174,23.475,3221208
xlb,2005-10-28,23.563000000000002,23.91,23.511999999999997,23.849,2112101
xlb,2005-10-31,24.041999999999998,24.041999999999998,23.901,23.919,3001022
xlb,2005-11-01,24.041999999999998,24.1,23.864,23.999000000000002,2491750
xlb,2005-11-02,24.008000000000003,24.354,23.947,24.281999999999996,1872782
xlb,2005-11-03,24.373,24.464000000000002,24.128,24.206999999999997,6021168
xlb,2005-11-04,24.224,24.281999999999996,23.973000000000003,24.171,2147935
xlb,2005-11-07,24.199,24.345,23.52,24.299,2620682
xlb,2005-11-08,24.259,24.299,24.109,24.18,1909310
xlb,2005-11-09,24.128,24.38,24.128,24.153000000000002,2372494
xlb,2005-11-10,24.171,24.545,24.065,24.49,3086054
xlb,2005-11-11,24.545,24.84,24.473000000000003,24.831,1411100
xlb,2005-11-14,25.090999999999998,25.375999999999998,24.988000000000003,25.072,7096633
xlb,2005-11-15,25.081,25.221999999999998,24.971,25.005,1731991
xlb,2005-11-16,25.005,25.134,24.927,25.046999999999997,2310393
xlb,2005-11-17,25.109,25.395,25.1,25.359,2254168
xlb,2005-11-18,25.404,25.568,25.3,25.43,2514680
xlb,2005-11-21,25.508000000000003,25.646,24.7,25.596,2852275
xlb,2005-11-22,25.448,25.725,25.448,25.671,2376760
xlb,2005-11-23,25.605,25.752,25.576999999999998,25.629,1135148
xlb,2005-11-25,25.586,25.785,25.586,25.776999999999997,223525
xlb,2005-11-28,25.845,25.845,25.68,25.706999999999997,2266838
xlb,2005-11-29,25.76,26.063000000000002,25.715999999999998,25.941999999999997,2657780
xlb,2005-11-30,25.776999999999997,26.029,25.706999999999997,25.752,1804807
xlb,2005-12-01,25.828000000000003,26.256,25.828000000000003,26.256,3263147
xlb,2005-12-02,26.22,26.239,26.096999999999998,26.141,1016011
xlb,2005-12-05,26.201999999999998,26.212,26.055,26.212,4986032
xlb,2005-12-06,26.323,26.566999999999997,26.239,26.401,2334819
xlb,2005-12-07,26.463,26.531,26.229,26.331999999999997,2791667
xlb,2005-12-08,26.256,26.489,26.185,26.287,1859538
xlb,2005-12-09,26.385,26.385,26.159000000000002,26.22,1338741
xlb,2005-12-12,26.239,26.385,26.105,26.22,2367659
xlb,2005-12-13,26.176,26.54,26.131999999999998,26.454,1632552
xlb,2005-12-14,26.393,26.471,26.279,26.305,1582663
xlb,2005-12-15,26.385,26.436999999999998,26.149,26.166999999999998,1459720
xlb,2005-12-16,25.951,26.124000000000002,25.837,25.863000000000003,2320532
xlb,2005-12-19,25.863000000000003,26.02,25.725,25.744,1228591
xlb,2005-12-20,25.715999999999998,25.924,25.629,25.646,1496363
xlb,2005-12-21,25.776999999999997,26.149,25.776999999999997,26.141,1720007
xlb,2005-12-22,26.212,26.418000000000003,26.194000000000003,26.409000000000002,1772429
xlb,2005-12-23,26.401,26.515,26.368000000000002,26.489,1921755
xlb,2005-12-27,26.61,26.695,26.287,26.323,3229850
xlb,2005-12-28,26.368000000000002,26.566999999999997,26.368000000000002,26.549,940889
xlb,2005-12-29,26.489,26.662,26.428,26.506999999999998,1063485
xlb,2005-12-30,26.401,26.401,26.256,26.279,827511
xlb,2006-01-03,26.131999999999998,26.913,26.131999999999998,26.836,6457622
xlb,2006-01-04,26.74,27.002,26.74,27.002,3580463
xlb,2006-01-05,27.009,27.009,26.802,26.956999999999997,1942034
xlb,2006-01-06,27.149,27.346999999999998,27.079,27.244,962432
xlb,2006-01-09,27.261,27.329,27.175,27.235,1018315
xlb,2006-01-10,27.052,27.121,26.619,27.06,3328016
xlb,2006-01-11,26.903000000000002,27.044,26.836,26.854,3214525
xlb,2006-01-12,26.845,26.845,26.48,26.48,2346804
xlb,2006-01-13,26.22,26.655,26.22,26.54,1467788
xlb,2006-01-17,26.385,26.655,26.34,26.566999999999997,1421011
xlb,2006-01-18,26.471,26.523000000000003,26.22,26.305,2082718
xlb,2006-01-19,26.428,26.712,26.393,26.584,3327556
xlb,2006-01-20,26.557,26.686999999999998,26.114,26.131999999999998,3857455
xlb,2006-01-23,26.124000000000002,26.566999999999997,26.124000000000002,26.489,1992154
xlb,2006-01-24,26.48,26.818,26.48,26.785,4121999
xlb,2006-01-25,27.035,27.131,26.826999999999998,26.913,2156459
xlb,2006-01-26,27.427,27.427,26.956999999999997,27.235,2701451
xlb,2006-01-27,27.329,27.478,27.193,27.427,2396692
xlb,2006-01-30,27.4,27.555999999999997,27.366,27.504,5687145
xlb,2006-01-31,27.539,27.713,27.381999999999998,27.546999999999997,2591647
xlb,2006-02-01,27.563000000000002,27.678,27.427,27.625,1850435
xlb,2006-02-02,27.644000000000002,27.772,27.193,27.217,4139279
xlb,2006-02-03,27.183000000000003,27.235,26.93,26.975,3221665
xlb,2006-02-06,27.175,27.486,27.14,27.461,3345641
xlb,2006-02-07,27.303,27.4,26.471,26.74,7031765
xlb,2006-02-08,26.73,26.836,26.531,26.785,2785329
xlb,2006-02-09,26.888,27.235,26.811,26.87,2441397
xlb,2006-02-10,26.836,26.956999999999997,26.436999999999998,26.818,3353827
xlb,2006-02-13,26.686999999999998,26.895,26.498,26.549,5083512
xlb,2006-02-14,26.584,27.296,26.584,27.261,3868400
xlb,2006-02-15,27.296,27.72,26.903000000000002,27.14,3080755
xlb,2006-02-16,27.121,27.496,27.079,27.496,3047225
xlb,2006-02-17,27.546999999999997,27.58,27.391,27.469,2075689
xlb,2006-02-21,27.644000000000002,27.688000000000002,27.366,27.478,2512831
xlb,2006-02-22,27.57,27.756,27.496,27.589000000000002,2250132
xlb,2006-02-23,27.598000000000003,27.72,27.4,27.453000000000003,2864829
xlb,2006-02-24,27.563000000000002,27.616,27.366,27.53,2245062
xlb,2006-02-27,27.427,27.589000000000002,27.303,27.303,2271331
xlb,2006-02-28,27.278000000000002,27.296,26.956999999999997,26.956999999999997,6370170
xlb,2006-03-01,26.93,27.418000000000003,26.93,27.373,1226747
xlb,2006-03-02,27.296,27.57,27.14,27.539,3329282
xlb,2006-03-03,27.41,27.678,27.381999999999998,27.546999999999997,1786487
xlb,2006-03-06,27.58,27.58,27.079,27.175,2996873
xlb,2006-03-07,27.208000000000002,27.208000000000002,26.811,26.913,7194337
xlb,2006-03-08,26.956999999999997,26.956999999999997,26.471,26.749000000000002,7357720
xlb,2006-03-09,26.861,27.131,26.678,26.695,3304974
xlb,2006-03-10,26.768,27.253,26.712,27.175,4855258
xlb,2006-03-13,27.217,27.346999999999998,27.149,27.235,1711711
xlb,2006-03-14,27.244,27.738000000000003,27.208000000000002,27.738000000000003,6003885
xlb,2006-03-15,27.903000000000002,28.085,27.57,28.066999999999997,11915828
xlb,2006-03-16,28.129,28.296,28.035,28.111,3452570
xlb,2006-03-17,28.12,28.12,27.938000000000002,27.938000000000002,2123734
xlb,2006-03-20,28.0,28.085,27.756,27.875999999999998,2950325
xlb,2006-03-21,27.86,28.009,27.469,27.469,6016329
xlb,2006-03-22,27.478,27.799,27.478,27.756,4595552
xlb,2006-03-23,27.748,27.903000000000002,27.589000000000002,27.835,3695453
xlb,2006-03-24,27.826,27.938000000000002,27.688000000000002,27.816999999999997,1781995
xlb,2006-03-27,27.808000000000003,28.035,27.808000000000003,28.009,2883499
xlb,2006-03-28,27.945999999999998,28.224,27.763,27.772,3535068
xlb,2006-03-29,27.835,28.287,27.835,28.241,3431484
xlb,2006-03-30,28.379,28.658,28.215999999999998,28.344,3400145
xlb,2006-03-31,28.189,28.224,28.0,28.076,3163600
xlb,2006-04-03,28.389,28.736,28.268,28.424,2796853
xlb,2006-04-04,28.467,28.535999999999998,28.311999999999998,28.467,4250583
xlb,2006-04-05,28.641,28.857,28.37,28.857,4203805
xlb,2006-04-06,28.92,28.995,28.685,28.92,2999524
xlb,2006-04-07,28.901999999999997,29.014,28.476,28.476,3656509
xlb,2006-04-10,28.641,28.712,28.415,28.467,3057016
xlb,2006-04-11,28.866999999999997,28.979,28.259,28.259,2589915
xlb,2006-04-12,28.424,28.51,28.296,28.451999999999998,1531736
xlb,2006-04-13,28.641,28.676,28.259,28.596999999999998,4660877
xlb,2006-04-17,28.728,28.92,28.703000000000003,28.85,2552008
xlb,2006-04-18,28.901999999999997,29.664,28.901999999999997,29.638,4736235
xlb,2006-04-19,29.638,29.864,29.388,29.838,1873130
xlb,2006-04-20,29.855,29.864,29.361,29.561,5221197
xlb,2006-04-21,29.561,29.953000000000003,29.561,29.855,2682209
xlb,2006-04-24,29.726999999999997,29.787,29.517,29.752,1946874
xlb,2006-04-25,29.943,29.961,29.421999999999997,29.544,3915867
xlb,2006-04-26,29.464000000000002,29.779,29.438000000000002,29.535,2550512
xlb,2006-04-27,28.986,29.455,28.857,28.944000000000003,9658898
xlb,2006-04-28,29.16,29.195999999999998,28.971,29.075,7581711
xlb,2006-05-01,29.205,29.535,29.144000000000002,29.265,2441626
xlb,2006-05-02,29.291999999999998,29.569000000000003,29.291999999999998,29.552,3862409
xlb,2006-05-03,29.587,29.613000000000003,29.354,29.561,3329055
xlb,2006-05-04,29.787,29.996,29.561,29.855,2334009
xlb,2006-05-05,30.02,30.090999999999998,29.864,30.063000000000002,3208073
xlb,2006-05-08,30.116,30.274,30.107,30.177,2499242
xlb,2006-05-09,30.299,30.419,30.125,30.375999999999998,3042152
xlb,2006-05-10,30.385,30.403000000000002,30.125,30.385,5420757
xlb,2006-05-11,30.671,30.679000000000002,29.9,29.969,5595316
xlb,2006-05-12,29.828000000000003,29.9,29.273000000000003,29.326999999999998,11330163
xlb,2006-05-15,28.85,29.17,28.589000000000002,28.944000000000003,9070353
xlb,2006-05-16,29.241,29.241,28.528000000000002,28.953000000000003,6164505
xlb,2006-05-17,28.761999999999997,28.934,28.035,28.171,7261972
xlb,2006-05-18,28.351999999999997,28.415,27.842,27.875999999999998,3984197
xlb,2006-05-19,27.688000000000002,28.103,27.539,27.99,9779299
xlb,2006-05-22,27.338,27.695999999999998,26.939,27.381999999999998,10383863
xlb,2006-05-23,27.772,28.035,27.445,27.445,7253447
xlb,2006-05-24,27.253,27.660999999999998,26.861,27.319000000000003,5323166
xlb,2006-05-25,27.58,27.894000000000002,27.496,27.79,4970362
xlb,2006-05-26,28.138,28.304000000000002,27.875999999999998,28.259,5153794
xlb,2006-05-30,28.241,28.241,27.589000000000002,27.589000000000002,3443698
xlb,2006-05-31,27.763,28.12,27.713,27.903000000000002,4471001
xlb,2006-06-01,27.729,28.259,27.607,28.208000000000002,4724943
xlb,2006-06-02,28.51,28.528000000000002,28.259,28.476,4272244
xlb,2006-06-05,28.278000000000002,28.443,27.616,27.625,4193780
xlb,2006-06-06,27.555999999999997,27.555999999999997,27.149,27.391,6162891
xlb,2006-06-07,27.469,27.469,26.768,26.768,6411192
xlb,2006-06-08,26.836,26.861,25.76,26.678,15682369
xlb,2006-06-09,26.73,27.069000000000003,26.48,26.54,4709388
xlb,2006-06-12,26.721,26.818,26.105,26.124000000000002,5095836
xlb,2006-06-13,25.951,26.239,25.508000000000003,25.68,10577547
xlb,2006-06-14,25.803,26.096999999999998,25.533,26.02,5917930
xlb,2006-06-15,26.314,26.975,26.305,26.888,8227751
xlb,2006-06-16,26.758000000000003,26.758000000000003,26.393,26.549,5546232
xlb,2006-06-19,26.428,26.619,25.888,26.02,13881023
xlb,2006-06-20,26.212,26.385,25.986,26.131999999999998,4046179
xlb,2006-06-21,26.185,26.939,26.159000000000002,26.768,15053615
xlb,2006-06-22,26.768,26.818,26.48,26.629,3519857
xlb,2006-06-23,26.549,27.035,26.531,26.854,2969910
xlb,2006-06-26,26.861,26.948,26.73,26.93,3553042
xlb,2006-06-27,26.913,27.009,26.549,26.592,4949163
xlb,2006-06-28,26.662,26.712,26.445999999999998,26.662,2124888
xlb,2006-06-29,26.854,27.729,26.854,27.729,7174175
xlb,2006-06-30,27.86,27.953000000000003,27.713,27.86,2419277
xlb,2006-07-03,27.980999999999998,28.224,27.945999999999998,28.189,2576548
xlb,2006-07-05,28.035,28.035,27.688000000000002,27.851,6585980
xlb,2006-07-06,27.851,28.059,27.748,27.826,4425606
xlb,2006-07-07,27.688000000000002,27.894000000000002,27.478,27.607,2960005
xlb,2006-07-10,27.688000000000002,27.835,27.504,27.678,2058638
xlb,2006-07-11,27.478,27.688000000000002,27.319000000000003,27.644000000000002,2461331
xlb,2006-07-12,27.748,27.808000000000003,27.357,27.445,3197932
xlb,2006-07-13,27.319000000000003,27.319000000000003,26.629,26.67,7161387
xlb,2006-07-14,26.619,26.785,26.314,26.712,3794886
xlb,2006-07-17,26.531,26.67,26.296,26.359,4024522
xlb,2006-07-18,26.48,26.619,26.149,26.471,4240214
xlb,2006-07-19,26.636999999999997,27.338,26.601999999999997,27.183000000000003,6374434
xlb,2006-07-20,27.461,27.496,26.428,26.428,5400250
xlb,2006-07-21,26.54,26.54,26.011,26.08,5297241
xlb,2006-07-24,26.256,26.549,25.967,26.471,7848094
xlb,2006-07-25,26.686999999999998,26.975,26.375999999999998,26.88,4738424
xlb,2006-07-26,26.895,26.903000000000002,26.629,26.818,6012871
xlb,2006-07-27,26.88,26.939,26.194000000000003,26.229,3591871
xlb,2006-07-28,26.375999999999998,26.73,26.229,26.703000000000003,6138234
xlb,2006-07-31,26.584,26.956999999999997,26.584,26.818,3644639
xlb,2006-08-01,26.818,26.818,26.48,26.601999999999997,3292988
xlb,2006-08-02,26.712,27.217,26.712,27.026,4334694
xlb,2006-08-03,26.903000000000002,27.303,26.818,27.193,4959647
xlb,2006-08-04,27.469,27.607,26.93,27.06,2547629
xlb,2006-08-07,27.113000000000003,27.278000000000002,27.002,27.193,2426420
xlb,2006-08-08,27.121,27.319000000000003,26.826999999999998,26.903000000000002,7967698
xlb,2006-08-09,27.095,27.217,26.845,26.93,4394034
xlb,2006-08-10,27.069000000000003,27.175,26.768,27.002,4376057
xlb,2006-08-11,26.88,27.095,26.662,26.695,5884173
xlb,2006-08-14,26.712,26.948,26.61,26.629,3855264
xlb,2006-08-15,26.785,27.193,26.768,27.193,3774494
xlb,2006-08-16,27.31,27.669,27.31,27.669,6708802
xlb,2006-08-17,27.598000000000003,27.688000000000002,27.4,27.496,4642791
xlb,2006-08-18,27.469,27.589000000000002,27.287,27.496,1394163
xlb,2006-08-21,27.511999999999997,27.589000000000002,27.381999999999998,27.496,1146900
xlb,2006-08-22,27.478,27.669,27.478,27.57,2213031
xlb,2006-08-23,27.644000000000002,27.738000000000003,27.427,27.53,3021072
xlb,2006-08-24,27.539,27.625,27.278000000000002,27.31,2190908
xlb,2006-08-25,27.303,27.486,27.296,27.4,1871519
xlb,2006-08-28,27.296,27.453000000000003,27.235,27.373,2370884
xlb,2006-08-29,27.445,27.546999999999997,27.166999999999998,27.486,4327317
xlb,2006-08-30,27.598000000000003,27.616,27.461,27.496,2008629
xlb,2006-08-31,27.598000000000003,27.738000000000003,27.539,27.625,1122590
xlb,2006-09-01,27.651999999999997,28.066999999999997,27.607,27.938000000000002,3395995
xlb,2006-09-05,27.945999999999998,28.199,27.945999999999998,28.103,4034660
xlb,2006-09-06,27.910999999999998,27.980999999999998,27.729,27.756,4425485
xlb,2006-09-07,27.555999999999997,27.644000000000002,27.357,27.453000000000003,3455567
xlb,2006-09-08,27.338,27.651999999999997,27.338,27.555999999999997,3238490
xlb,2006-09-11,27.381999999999998,27.381999999999998,26.695,26.818,8922757
xlb,2006-09-12,26.818,27.149,26.811,27.131,6031539
xlb,2006-09-13,27.121,27.436,27.06,27.319000000000003,2271220
xlb,2006-09-14,27.27,27.31,27.131,27.235,3078566
